id,table,current_name,proposed_name,category,current_description,proposed_description
"\"9aacc99e-ede7-4e50-b4ed-64ecb97e020f\",\"parts\",\"Bottle pourer Spout\",\"Bottle pourer Spout\",\"\",\"Black and silver \",\"Black and silver \""
"\"32649876-78ba-4a64-9253-d31e37cee4bc\",\"parts\",\"Box Wrench\",\"Box Wrench\",\"\",\"\",\"\""
"\"44903388-177a-4baa-8a17-9ac05b370c10\",\"parts\",\"BOYSEN LATEX color \",\"BOYSEN LATEX color \",\"\",\"½ \",\"½ \""
"\"798e8fc5-c299-4ce9-b0e5-60c6a74d5562\",\"parts\",\"Bracket\",\"Bracket\",\"\",\"\",\"\""
"\"2393363d-7362-431e-bfb9-ae6ad2a3df8a\",\"parts\",\"Brake Fluid Dot 3\",\"Brake Fluid Dot 3\",\"\",\"Was purchased for my xr150\",\"Was purchased for my xr150\""
"\"09146830-ea6f-4663-9edb-90b9cb092079\",\"parts\",\"Brass Hose Nozzle\",\"Brass Hose Nozzle\",\"\",\"\",\"\""
"\"9e9befe1-75cd-4a91-be64-d9ccaeba3f9a\",\"parts\",\"Bread Yeast\",\"Bread Yeast\",\"\",\"\",\"\""
"\"90d10d3f-d58e-4e90-88f3-1d9183a26ff4\",\"parts\",\"Broom handle attachment \",\"Broom handle attachment \",\"\",\"We have a broom but no way to attach it to a stock. This was purchased to correct that.\",\"We have a broom but no way to attach it to a stock. This was purchased to correct that.\""
"\"84c97d63-55c0-4ef5-a672-66e169e77e0e\",\"parts\",\"Brown paper bags\",\"Brown paper bags\",\"\",\"2 sizes\",\"2 sizes\""
"\"42a4fbc3-d0c5-4502-a060-93c39a0b266b\",\"parts\",\"Brown plastic plate\",\"Brown plastic plate\",\"\",\"Brown color \",\"Brown color \""
"\"961b5a99-b264-42f8-8d71-a8c4e925d0b2\",\"parts\",\"Brush\",\"Brush\",\"\",\"⅛\",\"⅛\""
"\"7134ce71-303b-4f6d-ad14-c691a2bc4600\",\"parts\",\"BT5000MCY BTD60BK Printer Ink\",\"BT5000MCY BTD60BK Printer Ink\",\"\",\"These are for our brother 420 printer. To install ink, remove the plugs and pour the new ink in.\",\"These are for our brother 420 printer. To install ink, remove the plugs and pour the new ink in.\""
"\"4d6bac02-feb7-4902-8942-1f8b5302ff1f\",\"parts\",\"Bubble Level\",\"Bubble Level\",\"\",\"\",\"\""
"\"6730dbae-4aca-4a17-b27c-85890b76bb5e\",\"parts\",\"Bucket\",\"Bucket\",\"\",\"\",\"\""
"\"e1503c40-e8b8-4356-95db-b3a9e9c3e729\",\"parts\",\"Bucket \",\"Bucket \",\"\",\"Gray and white color \",\"Gray and white color \""
"\"f2f51b63-af28-4191-8848-dcb58b794495\",\"parts\",\"Buildex Philip screw\",\"Buildex Philip screw\",\"\",\"\",\"\""
"\"54884f86-3b00-41ce-ac79-1b51a5aa302f\",\"parts\",\"Buko knife \",\"Buko knife \",\"\",\"In a box \",\"In a box \""
"\"759706e8-449a-426c-ba4e-e2ba8593b480\",\"parts\",\"Bulb\",\"Bulb\",\"\",\"White bulb\",\"White bulb\""
"\"7cc587ba-3bfe-480f-8270-10530d56e829\",\"parts\",\"Bulb\",\"Bulb\",\"\",\"Small 2 bulbs\",\"Small 2 bulbs\""
"\"41ca8b04-4658-4730-b13f-030fa3774a7b\",\"parts\",\"Bungee cord \",\"Bungee cord \",\"\",\"Green and yellow \",\"Green and yellow \""
"\"dde9f180-527f-4107-8f53-a8be9d9e189a\",\"parts\",\"Burlap sacks\",\"Burlap sacks\",\"\",\"With 23 inches by 38 inches by jute\",\"With 23 inches by 38 inches by jute\""
"\"5d0fd00d-4757-4ee5-86d4-b0f2c270cf9a\",\"parts\",\"cable\",\"cable\",\"\",\"\",\"\""
"\"f23bb6a5-33e7-4b40-9cb9-a57310b7bb4a\",\"parts\",\"Cable\",\"Cable\",\"\",\"\",\"\""
"\"78cfc286-a761-46dc-87f4-28a81fabc403\",\"parts\",\"Cable\",\"Cable\",\"\",\"\",\"\""
"\"49316ad3-157d-4eca-bfe4-decec12fcf18\",\"parts\",\"Cable\",\"Cable\",\"\",\"⅛\",\"⅛\""
"\"88b850b9-1424-4601-9824-72f2ae2288ce\",\"parts\",\"Cable\",\"Cable\",\"\",\"\",\"\""
"\"0876b804-6b25-46c3-97b8-f5c0060162f3\",\"parts\",\"Cable \",\"Cable \",\"\",\"\",\"\""
"\"b3bd03a8-9de8-466c-a462-48e464627aa8\",\"parts\",\"Cable and Webbing \",\"Cable and Webbing \",\"\",\"this for Zipline setup\",\"this for Zipline setup\""
"\"21fe5ffe-5427-40cb-ac21-6b53112954ce\",\"parts\",\"Cable Bag1\",\"Cable Bag1\",\"\",\"\",\"\""
"\"8a2dec23-b5e3-4693-ac35-945df7699014\",\"parts\",\"Cable clips \",\"Cable clips \",\"\",\"\",\"\""
"\"b4324aeb-acc2-4a1c-800a-2e01bbada799\",\"parts\",\"Cable tie\",\"Cable tie\",\"\",\"Sorted\",\"Sorted\""
"\"6e452467-5f41-44b0-80be-14c5c0563d9d\",\"parts\",\"Cable Tie\",\"Cable Tie\",\"\",\"8inch (Blue)\",\"8inch (Blue)\""
"\"ad510696-4c6a-461a-8ee4-670b90712d5a\",\"parts\",\"Cable Tie\",\"Cable Tie\",\"\",\"4inch (Black)\",\"4inch (Black)\""
"\"50c89fd7-e431-4b23-afd9-dbd8d85b92ae\",\"parts\",\"Cable Tie\",\"Cable Tie\",\"\",\"1ft (White)\",\"1ft (White)\""
"\"2fa26f3c-f755-48f3-ade3-3aecd5451d0b\",\"parts\",\"Cable Tie\",\"Cable Tie\",\"\",\"6inch (Yellow)\",\"6inch (Yellow)\""
"\"fa45d135-8ac1-4d15-9cb6-75fc96e475c8\",\"parts\",\"Cable Tie\",\"Cable Tie\",\"\",\"4inch (White)\",\"4inch (White)\""
"\"fd4a9ff2-4953-44e9-8ff7-f2cd004c583a\",\"parts\",\"Cable Tie\",\"Cable Tie\",\"\",\"8inch (White)\",\"8inch (White)\""
"\"6dee2474-8cda-4164-bb11-0781960347b4\",\"parts\",\"Cake accessories \",\"Cake accessories \",\"\",\"For birthday \",\"For birthday \""
"\"f9c088fe-5d7e-44b6-a694-913cb22e5e6f\",\"parts\",\"Callsaw\",\"Callsaw\",\"\",\"\",\"\""
"\"34abaf6e-cc1c-41da-a445-5b1ec86bb98c\",\"parts\",\"Camera\",\"Camera\",\"\",\"Broken\",\"Broken\""
"\"bee47bd6-5ec2-4339-8181-1220a4d6762b\",\"parts\",\"Candle \",\"Candle \",\"\",\"\",\"\""
"\"2302f393-82b6-4b5d-9d13-5e82b880862c\",\"parts\",\"Candle Handle\",\"Candle Handle\",\"\",\"\",\"\""
"\"05cadc7f-a7ae-43ea-884f-1c1795039ee3\",\"parts\",\"Canning heat shrink 119mm\",\"Canning heat shrink 119mm\",\"\",\"The length of the heat shrink when folded in half is 119mm.\",\"The length of the heat shrink when folded in half is 119mm.\""
"\"b237454b-8654-4534-8612-06b414df1c2e\",\"parts\",\"Canning heat shrink 63mm\",\"Canning heat shrink 63mm\",\"\",\"This are for covering securely the lid of the glass. Transparent plastic made. These are 107mm long pieces. I'm not sure where the 54 are.\",\"This are for covering securely the lid of the glass. Transparent plastic made. These are 107mm long pieces. I'm not sure where the 54 are.\""
"\"1b76d7b5-111e-4132-90b8-c487b9906f03\",\"parts\",\"Carabiner Hook\",\"Carabiner Hook\",\"\",\"\",\"\""
"\"9db570a2-28d6-4745-affb-6edbab67b22b\",\"parts\",\"Carburetor cleaner \",\"Carburetor cleaner \",\"\",\"Koby\",\"Koby\""
"\"8f9b0a0f-adcc-4951-a44a-cbb17320fae4\",\"parts\",\"Caribiner stuff\",\"Caribiner stuff\",\"\",\"For rock climbing \",\"For rock climbing \""
"\"52258558-0bca-4bb7-bdc8-bd42fa632c2f\",\"parts\",\"Cat5 /Blue\",\"Cat5 /Blue\",\"\",\"\",\"\""
"\"933a2279-7259-4cd4-9398-530dd7bd474c\",\"parts\",\"Cat 5 Cables\",\"Cat 5 Cables\",\"\",\"\",\"\""
"\"e872fc60-c390-4344-b44c-21caea7ed621\",\"parts\",\"Cat 5 Connectors\",\"Cat 5 Connectors\",\"\",\"\",\"\""
"\"aab7e0bc-3d0a-4df8-8996-44130b4aeec8\",\"parts\",\"Cat 5 Network Switch 5 port\",\"Cat 5 Network Switch 5 port\",\"\",\"5 port 10/100Mbps desktop switch\",\"5 port 10/100Mbps desktop switch\""
"\"f8330edc-d231-4a14-b752-2b322a78258e\",\"parts\",\"Cat Cable\",\"Cat Cable\",\"\",\"\",\"\""
"\"29510289-ba91-4ef2-949e-9421c229b579\",\"parts\",\"Cellphone Stand\",\"Cellphone Stand\",\"\",\"\",\"\""
"\"61c073d1-5744-4734-9440-f552b4190bb4\",\"parts\",\"CenturyLink Router \",\"CenturyLink Router \",\"\",\"12V 1.5A\",\"12V 1.5A\""
"\"be8ff28b-9cbd-4d36-9d68-aa3c93609556\",\"parts\",\"Chain\",\"Chain\",\"\",\"\",\"\""
"\"e1cbc384-8f49-46f1-a0ce-fd3261930771\",\"parts\",\"Chain\",\"Chain\",\"\",\"\",\"\""
"\"e7f5f021-ee37-4937-a072-42342d1bc97e\",\"parts\",\"Chain \",\"Chain \",\"\",\"Already used \",\"Already used \""
"\"87301541-9af4-4ba0-88a8-937ed496dec8\",\"parts\",\"Chain cleaner\",\"Chain cleaner\",\"\",\"This was intended for the motorcycles.\",\"This was intended for the motorcycles.\""
"\"3dc71a4a-1276-4cc4-9176-b6e9e1f1b731\",\"parts\",\"Chain Lube \",\"Chain Lube \",\"\",\"Koby\",\"Koby\""
"\"0041a539-107a-4347-9aaf-f5a9503fb11b\",\"parts\",\"Chalk Line Reel\",\"Chalk Line Reel\",\"\",\"\",\"\""
"\"92d21dee-a248-46dd-b557-5b51e5f59e02\",\"parts\",\"Charger \",\"Charger \",\"\",\"\",\"\""
"\"0d5ba2cb-9ee6-457b-b856-2d21ac5b69eb\",\"parts\",\"Check Valve ¾\",\"Check Valve ¾\",\"\",\"\",\"\""
"\"29e16fb2-9e7b-41e4-8929-c006a3a84bee\",\"parts\",\"Chicken\",\"Chicken\",\"\",\"Darag chickens. Last count was 37 with 1 astrolorp. I counted by letting them leave one by one and then counted the remaining..\",\"Darag chickens. Last count was 37 with 1 astrolorp. I counted by letting them leave one by one and then counted the remaining..\""
"\"f660f841-b0f4-449c-832a-6f869a96221a\",\"parts\",\"Chicken Net\",\"Chicken Net\",\"\",\"\",\"\""
"\"4bdb80f0-b878-42ee-92fa-9e3ddc244c3c\",\"parts\",\"Chicken Net/ Rope\",\"Chicken Net/ Rope\",\"\",\"\",\"\""
"\"ad6c9262-0727-4588-ac83-25b77b880798\",\"parts\",\"Chicken Nipple Water \",\"Chicken Nipple Water \",\"\",\"These are 3/4 inch\",\"These are 3/4 inch\""
"\"4c41f7ce-a11a-4af1-a50c-5cc6c2b490e4\",\"parts\",\"Chicken Wire 1/2 Inch\",\"Chicken Wire 1/2 Inch\",\"\",\"Green chicken wire 1m tall\",\"Green chicken wire 1m tall\""
"\"55ad07b9-fbef-4de0-92e0-2d87777618a9\",\"parts\",\"Chili  Sauce\",\"Chili  Sauce\",\"\",\"Small jars of chili sauce.\",\"Small jars of chili sauce.\""
"\"0e54826a-d408-41b6-ad50-86fb4f2c3f4b\",\"parts\",\"Chinese game \",\"Chinese game \",\"\",\"Black and white bag\",\"Black and white bag\""
"\"a64167dd-e9b0-4746-8a2f-ef9b64e098b8\",\"parts\",\"Chisel\",\"Chisel\",\"\",\"\",\"\""
"\"1b1d81f7-0333-46f4-a9e7-7c517f5ba914\",\"parts\",\"Christmas gift wrapper\",\"Christmas gift wrapper\",\"\",\"8 pcs different wrapper \",\"8 pcs different wrapper \""
"\"0c41d0f0-8f48-4e6e-877d-3ee38ade051b\",\"parts\",\"CIgarette Lighter Adapter\",\"CIgarette Lighter Adapter\",\"\",\"\",\"\""
"\"4ee44ff3-7420-4413-9bdc-f9f672841ee7\",\"parts\",\"Circuit Breaker\",\"Circuit Breaker\",\"\",\"20a (Plug in)\",\"20a (Plug in)\""
"\"6de9e793-938f-4d6e-88da-a9d11a67c94f\",\"parts\",\"Circuit Breaker\",\"Circuit Breaker\",\"\",\"30a (Built in)\",\"30a (Built in)\""
"\"1b6ac76d-c0b8-430c-a70c-f9359682681e\",\"parts\",\"Circuit Breaker\",\"Circuit Breaker\",\"\",\"40a (Plug in)\",\"40a (Plug in)\""
"\"1f3e1ba8-9bd8-4dd8-a026-8299a772c532\",\"parts\",\"Circuit Breaker\",\"Circuit Breaker\",\"\",\"15a (Built in)\",\"15a (Built in)\""
"\"2aa0d94b-eaf3-4970-8ff5-88da93ca8d77\",\"parts\",\"Circuit Breaker\",\"Circuit Breaker\",\"\",\"60a (Plug in)\",\"60a (Plug in)\""
"\"8423501b-4eb1-4f8f-be9b-4fb5107f39f6\",\"parts\",\"Circuit Breaker \",\"Circuit Breaker \",\"\",\"15a (Plug in)\",\"15a (Plug in)\""
"\"e1d8c5d5-d84e-4f6e-bb99-089d60e6f279\",\"parts\",\"Cityork battery \",\"Cityork battery \",\"\",\"Black\",\"Black\""
"\"99b451e1-af48-4721-a291-56db5f9fc28b\",\"parts\",\"Clamp\",\"Clamp\",\"\",\"\",\"\""
"\"5f02b200-f3a9-4c01-81a2-bdf2431b8506\",\"parts\",\"Clean Out/Plug\",\"Clean Out/Plug\",\"\",\"\",\"\""
"\"244944cb-70bb-49fc-83d2-e33dba713d22\",\"parts\",\"Clear coat spray paint gloss coat\",\"Clear coat spray paint gloss coat\",\"\",\"\",\"\""
"\"2d333285-d0c1-475f-9259-dea20784f8c9\",\"parts\",\"Clear hose\",\"Clear hose\",\"\",\"For stair lights \",\"For stair lights \""
"\"4fda73b5-d281-48f9-844e-9e33324f0383\",\"parts\",\"Cling wrap\",\"Cling wrap\",\"\",\"Almost done\",\"Almost done\""
"\"8130b431-0f17-4aac-8ed9-ce6567a6e2f5\",\"parts\",\"Close and Open Wrench\",\"Close and Open Wrench\",\"\",\"\",\"\""
"\"2247c891-8a66-46a9-81dd-66d43a455caf\",\"parts\",\"Cloth bag\",\"Cloth bag\",\"\",\"Off white \",\"Off white \""
"\"bc2eda90-cd53-432f-89cd-3811bf162346\",\"parts\",\"Coffee cloth\",\"Coffee cloth\",\"\",\"Brown\",\"Brown\""
"\"a6443b87-6bc3-499a-93f3-024f30146ffe\",\"parts\",\"Combinex wound spray\",\"Combinex wound spray\",\"\",\"150 ml white and orange packaging \",\"150 ml white and orange packaging \""
"\"28dd6341-9f9e-40d5-b4d7-ae3a7aab247f\",\"parts\",\"Computer cable\",\"Computer cable\",\"\",\"\",\"\""
"\"61156c54-3b95-4490-ae74-865e827649a4\",\"parts\",\"Concrete Sealer\",\"Concrete Sealer\",\"\",\"Needed to prevent slippery algae from growing on concrete.\",\"Needed to prevent slippery algae from growing on concrete.\""
"\"5d8326ba-2421-44c0-97aa-c45dc583fdf1\",\"parts\",\"Condulet electrical pipe\",\"Condulet electrical pipe\",\"\",\"¾\",\"¾\""
"\"fdc4412f-5f1a-47f4-8343-bb5193fdb0e5\",\"parts\",\"Cone bits\",\"Cone bits\",\"\",\"\",\"\""
"\"71b401dc-2ab7-4516-a263-8a0a6f91d2cf\",\"parts\",\"Connection Pipe \",\"Connection Pipe \",\"\",\"\",\"\""
"\"d6fd6f52-fc95-4e7e-98d6-dfed0d939682\",\"parts\",\"Connector Pipe \",\"Connector Pipe \",\"\",\"\",\"\""
"\"165b83f5-9586-4c9f-9080-56d35ab55b11\",\"parts\",\"Contact cement or rugby\",\"Contact cement or rugby\",\"\",\"Glue rugby 50 ml\",\"Glue rugby 50 ml\""
"\"02264f86-c110-4d66-952a-08ee9dca36bc\",\"parts\",\"Coolant \",\"Coolant \",\"\",\"\",\"\""
"\"63befc94-ae49-41c7-b766-7e1f5896f8ce\",\"parts\",\"Cooling fan\",\"Cooling fan\",\"\",\"12V 2.85A brushless cooling fan\",\"12V 2.85A brushless cooling fan\""
"\"d3b270c7-e0ca-4ed1-818e-e6015fb975b1\",\"parts\",\"Cord\",\"Cord\",\"\",\"\",\"\""
"\"a70945de-82fe-4533-ae53-1174ff281e61\",\"parts\",\"Cord\",\"Cord\",\"\",\"\",\"\""
"\"c3ce749c-df88-4f61-a00a-0f4a491674f9\",\"parts\",\"Cord\",\"Cord\",\"\",\"\",\"\""
"\"c2d045f0-ea33-48bc-bcd9-fb7ec4f6fe05\",\"parts\",\"Correction tape\",\"Correction tape\",\"\",\"Xueba brand red color \",\"Xueba brand red color \""
"\"68243c0a-23cd-426e-a374-e2fe38ecb1fc\",\"parts\",\"Corrugated Roof\",\"Corrugated Roof\",\"\",\"4x4 piece that is used\",\"4x4 piece that is used\""
"\"19417c05-9ff7-4df0-b8bc-35e1f597623f\",\"parts\",\"Cotter Pin\",\"Cotter Pin\",\"\",\"About 120 pieces\",\"About 120 pieces\""
"\"283ad68d-87fc-4108-bf05-f7f2aaf1a71c\",\"parts\",\"C-purlins 2\"\"3\",\"C-purlins 2\"\"3\",\"\",\"\",\"\""
"\"b0ecf8c1-7d7f-4c2a-95ba-b318fed16753\",\"parts\",\"CPVC Pipe\",\"CPVC Pipe\",\"\",\"\",\"\""
"\"b5269d68-c064-48b7-9059-459e092b3d1d\",\"parts\",\"Crescent\",\"Crescent\",\"\",\"\",\"\""
"\"24837c2c-3e44-4e15-bd35-230df3a120bc\",\"parts\",\"Crimp Sleeves\",\"Crimp Sleeves\",\"\",\"for zipline \",\"for zipline \""
"\"67c6193e-7968-47cc-aaab-aab005278e02\",\"parts\",\"Cup\",\"Cup\",\"\",\"\",\"\""
"\"55600db1-f346-4440-82a8-3c0f75e035d9\",\"parts\",\"Cup Cover\",\"Cup Cover\",\"\",\"for camera\",\"for camera\""
"\"4c0204d2-1b02-4a69-bd69-7e1929418a35\",\"parts\",\"Cuplers\",\"Cuplers\",\"\",\"\",\"\""
"\"a3501508-46d1-4d9f-9b3b-ee963e9fa90d\",\"parts\",\"Cuplers\",\"Cuplers\",\"\",\"\",\"\""
"\"432a1f98-f5b1-4ad1-944a-15d75955d2fa\",\"parts\",\"Curtain \",\"Curtain \",\"\",\"Blue gray\",\"Blue gray\""
"\"26930ed5-3d67-4eab-a97e-d908ab60dda1\",\"parts\",\"Curtain \",\"Curtain \",\"\",\"Light blocker\",\"Light blocker\""
"\"a028d11b-174e-4e1d-82f8-1892c4fc8886\",\"parts\",\"Curtain \",\"Curtain \",\"\",\"Total blackout curta Gray\",\"Total blackout curta Gray\""
"\"b27b46cf-111b-4e45-a4b3-baf02067588b\",\"parts\",\"Curtain \",\"Curtain \",\"\",\"Gray\",\"Gray\""
"\"9782741c-5548-40d9-89b0-0f770f038788\",\"parts\",\"Cutter Buck Woman's shirt\",\"Cutter Buck Woman's shirt\",\"\",\"XS\",\"XS\""
"\"e692c5b2-6b57-4fba-8b30-818406fe96e7\",\"parts\",\"Cutters\",\"Cutters\",\"\",\"Cutter knifes\",\"Cutter knifes\""
"\"a8066076-f4c5-4fb5-9952-bf4b1878fc2c\",\"parts\",\"Cutting disc\",\"Cutting disc\",\"\",\"\",\"\""
"\"a4bd5c70-b6ce-417b-8e26-6b0442d67605\",\"parts\",\"Cutting disk\",\"Cutting disk\",\"\",\"\",\"\""
"\"e97264c9-8059-4ca3-b7a6-e6da9fa9a6a4\",\"parts\",\"Dart fins\",\"Dart fins\",\"\",\"\",\"\""
"\"d6da67ea-fc85-4ed8-9b7d-86cdd537c061\",\"parts\",\"DC adapter 12V 2A\",\"DC adapter 12V 2A\",\"\",\"\",\"\""
"\"c9cf402c-b241-4152-be3a-ceb5348613a0\",\"parts\",\"DC adapter 19.5V 16.9A\",\"DC adapter 19.5V 16.9A\",\"\",\"\",\"\""
"\"212162a8-d41a-4fae-88b2-c55923748950\",\"parts\",\"DC adapter 19V 1300mA\",\"DC adapter 19V 1300mA\",\"\",\"\",\"\""
"\"961e5cfd-304d-4552-a22a-0af1165c67c3\",\"parts\",\"DC DC converter\",\"DC DC converter\",\"\",\"\",\"\""
"\"3b7142d8-e84f-4678-a04c-c5ba0de639d5\",\"parts\",\"DC DC converter \",\"DC DC converter \",\"\",\"\",\"\""
"\"c95d0ea6-a25f-4ebb-9b3d-9a9f0bb6b31d\",\"parts\",\"DC DC converter \",\"DC DC converter \",\"\",\"\",\"\""
"\"71109862-d7d8-47c2-982f-28f6d0a8c041\",\"parts\",\"D-chuckle \",\"D-chuckle \",\"\",\"For zipline\",\"For zipline\""
"\"d1fe4d69-efa8-4041-9cf8-96489e7c4a94\",\"parts\",\"DC plugs\",\"DC plugs\",\"\",\"\",\"\""
"\"1cfb2a02-623b-447d-b5fa-3dc58ca26dae\",\"parts\",\"DC power supply 12V 2A\",\"DC power supply 12V 2A\",\"\",\"\",\"\""
"\"a79cc09c-cfbc-4c48-907d-39c4d71cf56a\",\"parts\",\"DC power supply 5V 1A\",\"DC power supply 5V 1A\",\"\",\"\",\"\""
"\"21140040-9342-4b18-9f6d-90b31f02ea54\",\"parts\",\"Desiccant \",\"Desiccant \",\"\",\"1 package \",\"1 package \""
"\"701f3e59-24ae-487b-80a8-8c4681613e00\",\"parts\",\"Desiccants \",\"Desiccants \",\"\",\"Lot in package \",\"Lot in package \""
"\"c9bbc8ec-c519-4c04-887f-f1aefb7e07d9\",\"parts\",\"Diamond hole saw\",\"Diamond hole saw\",\"\",\"The image shows a diamond-coated core drill bit, also commonly known as a diamond hole saw. \nPurpose: These bits are designed for drilling clean, precise holes in hard and brittle materials such as glass, ceramic, porcelain tiles, granite, and marble.\nMechanism: They work by using industrial diamonds embedded on the cutting edge to abrade and remove material as the bit rotates.\nUsage: Diamond core drill bits are typically used with a standard drill and often require water lubrication during operation to prevent overheating and prolong the life of the bit.\nApplications: They are commonly used in various applications, including plumbing installations, creating openings for shower valves or recessed lights, and general home improvement projects involving tile or stone.\",\"The image shows a diamond-coated core drill bit, also commonly known as a diamond hole saw. \nPurpose: These bits are designed for drilling clean, precise holes in hard and brittle materials such as glass, ceramic, porcelain tiles, granite, and marble.\nMechanism: They work by using industrial diamonds embedded on the cutting edge to abrade and remove material as the bit rotates.\nUsage: Diamond core drill bits are typically used with a standard drill and often require water lubrication during operation to prevent overheating and prolong the life of the bit.\nApplications: They are commonly used in various applications, including plumbing installations, creating openings for shower valves or recessed lights, and general home improvement projects involving tile or stone.\""
"\"f7a305ab-99bf-4c35-9214-c6ccaddf091a\",\"parts\",\"Diatomaceous Earth Power\",\"Diatomaceous Earth Power\",\"\",\"\",\"\""
"\"f90f9c7b-c4f1-4e9b-bff8-ed4f2f673fc0\",\"parts\",\"Diesel \",\"Diesel \",\"\",\"10 liters of diesel \",\"10 liters of diesel \""
"\"4365e9bf-ce6a-4c84-a613-d287a9ab2147\",\"parts\",\"Disc\",\"Disc\",\"\",\"\",\"\""
"\"fc71b854-16c7-4ef4-88a6-c7143a172cfb\",\"parts\",\"Dishwashing soap \",\"Dishwashing soap \",\"\",\"\",\"\""
"\"a1e03c60-40c3-41c0-8c89-af5da9efbf0a\",\"parts\",\"Disposable plate\",\"Disposable plate\",\"\",\"25 pcs\",\"25 pcs\""
"\"98887f70-d68d-4169-9eb6-0de10fe30e2a\",\"parts\",\"Disposable straw\",\"Disposable straw\",\"\",\"\",\"\""
"\"eeb47f06-af21-4403-a304-5d8a580f437e\",\"parts\",\"Door catches\",\"Door catches\",\"\",\"\",\"\""
"\"d53bbd02-fbf5-4f27-8f93-3b1e8c8c9493\",\"parts\",\"Door Chumb Handle\",\"Door Chumb Handle\",\"\",\"\",\"\""
"\"9addbfbe-2129-45b2-8e13-d6a0237cbb2f\",\"parts\",\"Door Hinges\",\"Door Hinges\",\"\",\"Big\",\"Big\""
"\"4a8ba77c-cc8f-4328-9c9a-8a5cd69bcbbb\",\"parts\",\"Door Lock\",\"Door Lock\",\"\",\"\",\"\""
"\"4d80c3fb-2af3-447b-a9f2-c5b4ad7d53d6\",\"parts\",\"Door lock barrel \",\"Door lock barrel \",\"\",\"\",\"\""
"\"ea7ef263-fca0-4084-a0bf-500ac06d4310\",\"parts\",\"Door stoppers \",\"Door stoppers \",\"\",\"Hard rubber isn't as grippy as hoped\",\"Hard rubber isn't as grippy as hoped\""
"\"a911ff4b-ca61-4922-b43f-565006cef89c\",\"parts\",\"Drill Handle \",\"Drill Handle \",\"\",\"\",\"\""
"\"25ce744c-f436-4b82-94d3-12679d350835\",\"parts\",\"Drip emitters stake\",\"Drip emitters stake\",\"\",\"\",\"\""
"\"49447e81-532b-43be-b035-3cd923815790\",\"parts\",\"Drip Irrigation connector \",\"Drip Irrigation connector \",\"\",\"\",\"\""
"\"0b5e0526-3463-41b1-9922-6a4c3cab78e1\",\"parts\",\"Drip Irrigation L-bow\",\"Drip Irrigation L-bow\",\"\",\"\",\"\""
"\"7788e28a-da44-4a77-b2df-2bf66489a464\",\"parts\",\"Drip Irrigation Supply \",\"Drip Irrigation Supply \",\"\",\"\",\"\""
"\"29baa481-3381-4efe-9b4f-e45a867964b5\",\"parts\",\"Drip Irrigation tee \",\"Drip Irrigation tee \",\"\",\"\",\"\""
"\"4a00e432-18fd-4d71-a344-40c470267660\",\"parts\",\"Drip Irrigation Valve\",\"Drip Irrigation Valve\",\"\",\"\",\"\""
"\"915100d7-3db5-464b-a1ab-e908e9fdbb19\",\"parts\",\"Dripper\",\"Dripper\",\"\",\"\",\"\""
"\"4057bd0a-a3b4-4b27-a004-18e6eb66ec96\",\"parts\",\"Drippers \",\"Drippers \",\"\",\"\",\"\""
"\"0c3b4146-249f-4783-9898-afcc8065fdda\",\"parts\",\"Dripper stakes\",\"Dripper stakes\",\"\",\"\",\"\""
"\"4ba93031-88ff-460d-9eb0-f2daf784841b\",\"parts\",\"Drip stopper \",\"Drip stopper \",\"\",\"\",\"\""
"\"4cdcb471-1804-42bf-947c-b65f86b30fc1\",\"parts\",\"D Shackle Buckle \",\"D Shackle Buckle \",\"\",\"for Zipline \",\"for Zipline \""
"\"2afb0df0-71bc-48a5-8517-f2c699dd709a\",\"parts\",\"Duplex Wire \",\"Duplex Wire \",\"\",\"\",\"\""
"\"e7aeb457-6543-4dac-81ec-118e8b7becd7\",\"parts\",\"Duplex Wire 2.0mm\",\"Duplex Wire 2.0mm\",\"\",\"extension\",\"extension\""
"\"9f32f333-3e39-4dd6-a3c5-ffe556db733b\",\"parts\",\"Duplex Wire Rope Clip\",\"Duplex Wire Rope Clip\",\"\",\"\",\"\""
"\"c62a9f3f-3c7b-408e-8337-7fcda7e96817\",\"parts\",\"Elbow compression 20mm\",\"Elbow compression 20mm\",\"\",\"This was accidentally purchased with the belief it was equivalent to 3/4. This is actually too small.\",\"This was accidentally purchased with the belief it was equivalent to 3/4. This is actually too small.\""
"\"265f4b6d-9140-4dca-a99b-4a3936748796\",\"parts\",\"Elbow ( P.e compression)\",\"Elbow ( P.e compression)\",\"\",\"¾\",\"¾\""
"\"32a2b0b4-9752-40a0-a69a-f9eca717f980\",\"parts\",\"Elbow Pipe \",\"Elbow Pipe \",\"\",\"\",\"\""
"\"5e9866e5-8fa4-46ea-bdaa-8a2ab50b3de7\",\"parts\",\"Elbow Steel\",\"Elbow Steel\",\"\",\"\",\"\""
"\"2d1c58a9-3313-4179-97f6-53c27349a589\",\"parts\",\"Electrical closure box\",\"Electrical closure box\",\"\",\"Stainless steel \",\"Stainless steel \""
"\"280144ba-4520-4806-a362-62c898c1c117\",\"parts\",\"Electrical outlet plug\",\"Electrical outlet plug\",\"\",\"White\",\"White\""
